,ds,y,ARRECADACAO_D-5,ARRECADACAO_D-4,ARRECADACAO_D-3,ARRECADACAO_D-2,ARRECADACAO_D-1
633,2011-07-11,20764461.9764819,19610792.963261805,15569716.687376505,18915016.618083708,24763318.569983292,18810550.683146093
634,2011-07-12,18206102.55390016,15569716.687376505,18915016.618083708,24763318.569983292,18810550.683146093,20764461.9764819
635,2011-07-13,16604635.420772405,18915016.618083708,24763318.569983292,18810550.683146093,20764461.9764819,18206102.55390016
636,2011-07-14,19930298.987910684,24763318.569983292,18810550.683146093,20764461.9764819,18206102.55390016,16604635.420772405
637,2011-07-15,17925397.383204684,18810550.683146093,20764461.9764819,18206102.55390016,16604635.420772405,19930298.987910684
638,2011-07-18,20299595.060727827,20764461.9764819,18206102.55390016,16604635.420772405,19930298.987910684,17925397.383204684
639,2011-07-19,23790798.38510438,18206102.55390016,16604635.420772405,19930298.987910684,17925397.383204684,20299595.060727827
640,2011-07-20,12713595.949593274,16604635.420772405,19930298.987910684,17925397.383204684,20299595.060727827,23790798.38510438
641,2011-07-21,13308275.368158264,19930298.987910684,17925397.383204684,20299595.060727827,23790798.38510438,12713595.949593274
642,2011-07-22,21827860.622141585,17925397.383204684,20299595.060727827,23790798.38510438,12713595.949593274,13308275.368158264
643,2011-07-25,11287181.072928887,20299595.060727827,23790798.38510438,12713595.949593274,13308275.368158264,21827860.622141585
644,2011-07-26,9373364.254915535,23790798.38510438,12713595.949593274,13308275.368158264,21827860.622141585,11287181.072928887
645,2011-07-27,9092508.925897049,12713595.949593274,13308275.368158264,21827860.622141585,11287181.072928887,9373364.254915535
646,2011-07-28,7878304.819350976,13308275.368158264,21827860.622141585,11287181.072928887,9373364.254915535,9092508.925897049
647,2011-07-29,10171606.270862613,21827860.622141585,11287181.072928887,9373364.254915535,9092508.925897049,7878304.819350976
648,2011-07-31,544762.6606787706,11287181.072928887,9373364.254915535,9092508.925897049,7878304.819350976,10171606.270862613
649,2011-08-01,9585002.853016686,9373364.254915535,9092508.925897049,7878304.819350976,10171606.270862613,544762.6606787706
650,2011-08-02,6758838.214828915,9092508.925897049,7878304.819350976,10171606.270862613,544762.6606787706,9585002.853016686
651,2011-08-03,6441057.706845447,7878304.819350976,10171606.270862613,544762.6606787706,9585002.853016686,6758838.214828915
652,2011-08-04,6270783.7219427945,10171606.270862613,544762.6606787706,9585002.853016686,6758838.214828915,6441057.706845447
653,2011-08-05,7281065.324380387,544762.6606787706,9585002.853016686,6758838.214828915,6441057.706845447,6270783.7219427945
654,2011-08-08,7870174.997943035,9585002.853016686,6758838.214828915,6441057.706845447,6270783.7219427945,7281065.324380387
655,2011-08-09,5596030.048194211,6758838.214828915,6441057.706845447,6270783.7219427945,7281065.324380387,7870174.997943035
656,2011-08-10,5442208.145038027,6441057.706845447,6270783.7219427945,7281065.324380387,7870174.997943035,5596030.048194211
657,2011-08-11,5589506.292413642,6270783.7219427945,7281065.324380387,7870174.997943035,5596030.048194211,5442208.145038027
658,2011-08-12,5499328.30183137,7281065.324380387,7870174.997943035,5596030.048194211,5442208.145038027,5589506.292413642
659,2011-08-15,5892382.5190555565,7870174.997943035,5596030.048194211,5442208.145038027,5589506.292413642,5499328.30183137
660,2011-08-16,4883657.034677403,5596030.048194211,5442208.145038027,5589506.292413642,5499328.30183137,5892382.5190555565
661,2011-08-17,4661988.544836382,5442208.145038027,5589506.292413642,5499328.30183137,5892382.5190555565,4883657.034677403
662,2011-08-18,4361555.992970504,5589506.292413642,5499328.30183137,5892382.5190555565,4883657.034677403,4661988.544836382
663,2011-08-19,4355273.058262885,5499328.30183137,5892382.5190555565,4883657.034677403,4661988.544836382,4361555.992970504
664,2011-08-22,4941296.0567493895,5892382.5190555565,4883657.034677403,4661988.544836382,4361555.992970504,4355273.058262885
665,2011-08-23,3825735.8596808366,4883657.034677403,4661988.544836382,4361555.992970504,4355273.058262885,4941296.0567493895
666,2011-08-24,4339364.208396542,4661988.544836382,4361555.992970504,4355273.058262885,4941296.0567493895,3825735.8596808366
667,2011-08-25,3928357.4740457707,4361555.992970504,4355273.058262885,4941296.0567493895,3825735.8596808366,4339364.208396542
668,2011-08-26,4232827.584807712,4355273.058262885,4941296.0567493895,3825735.8596808366,4339364.208396542,3928357.4740457707
669,2011-08-29,3884584.915889588,4941296.0567493895,3825735.8596808366,4339364.208396542,3928357.4740457707,4232827.584807712
670,2011-08-30,4244433.470932424,3825735.8596808366,4339364.208396542,3928357.4740457707,4232827.584807712,3884584.915889588
671,2011-08-31,4436356.138831593,4339364.208396542,3928357.4740457707,4232827.584807712,3884584.915889588,4244433.470932424
672,2011-09-01,3923965.254591396,3928357.4740457707,4232827.584807712,3884584.915889588,4244433.470932424,4436356.138831593
673,2011-09-02,4120752.7657027342,4232827.584807712,3884584.915889588,4244433.470932424,4436356.138831593,3923965.254591396
674,2011-09-05,3653426.6452564844,3884584.915889588,4244433.470932424,4436356.138831593,3923965.254591396,4120752.7657027342
675,2011-09-06,4250971.393074173,4244433.470932424,4436356.138831593,3923965.254591396,4120752.7657027342,3653426.6452564844
676,2011-09-08,4269246.29249832,4436356.138831593,3923965.254591396,4120752.7657027342,3653426.6452564844,4250971.393074173
677,2011-09-09,4090776.922855845,3923965.254591396,4120752.7657027342,3653426.6452564844,4250971.393074173,4269246.29249832
678,2011-09-12,4124572.5659639854,4120752.7657027342,3653426.6452564844,4250971.393074173,4269246.29249832,4090776.922855845
679,2011-09-13,3558450.4785281946,3653426.6452564844,4250971.393074173,4269246.29249832,4090776.922855845,4124572.5659639854
680,2011-09-14,3321498.0559501033,4250971.393074173,4269246.29249832,4090776.922855845,4124572.5659639854,3558450.4785281946
681,2011-09-15,3485806.5622189664,4269246.29249832,4090776.922855845,4124572.5659639854,3558450.4785281946,3321498.0559501033
682,2011-09-16,3288414.5040184227,4090776.922855845,4124572.5659639854,3558450.4785281946,3321498.0559501033,3485806.5622189664
683,2011-09-19,3293139.517362418,4124572.5659639854,3558450.4785281946,3321498.0559501033,3485806.5622189664,3288414.5040184227
684,2011-09-20,113403.51378013754,3558450.4785281946,3321498.0559501033,3485806.5622189664,3288414.5040184227,3293139.517362418
685,2011-09-21,3296714.2577924193,3321498.0559501033,3485806.5622189664,3288414.5040184227,3293139.517362418,113403.51378013754
686,2011-09-22,3449937.523484791,3485806.5622189664,3288414.5040184227,3293139.517362418,113403.51378013754,3296714.2577924193
687,2011-09-23,3342422.02690395,3288414.5040184227,3293139.517362418,113403.51378013754,3296714.2577924193,3449937.523484791
688,2011-09-26,3742461.2385205175,3293139.517362418,113403.51378013754,3296714.2577924193,3449937.523484791,3342422.02690395
689,2011-09-27,3350385.317003678,113403.51378013754,3296714.2577924193,3449937.523484791,3342422.02690395,3742461.2385205175
690,2011-09-28,3055654.4667245797,3296714.2577924193,3449937.523484791,3342422.02690395,3742461.2385205175,3350385.317003678
691,2011-09-29,2838447.3672917318,3449937.523484791,3342422.02690395,3742461.2385205175,3350385.317003678,3055654.4667245797
692,2011-09-30,3008545.366220886,3342422.02690395,3742461.2385205175,3350385.317003678,3055654.4667245797,2838447.3672917318
693,2011-10-03,2859696.5439459044,3742461.2385205175,3350385.317003678,3055654.4667245797,2838447.3672917318,3008545.366220886
694,2011-10-04,2376228.903139569,3350385.317003678,3055654.4667245797,2838447.3672917318,3008545.366220886,2859696.5439459044
695,2011-10-05,2477331.6017183,3055654.4667245797,2838447.3672917318,3008545.366220886,2859696.5439459044,2376228.903139569
696,2011-10-06,2393792.994036474,2838447.3672917318,3008545.366220886,2859696.5439459044,2376228.903139569,2477331.6017183
697,2011-10-07,2604245.042130122,3008545.366220886,2859696.5439459044,2376228.903139569,2477331.6017183,2393792.994036474
698,2011-10-10,2767632.3839370813,2859696.5439459044,2376228.903139569,2477331.6017183,2393792.994036474,2604245.042130122
699,2011-10-11,2682708.2626583464,2376228.903139569,2477331.6017183,2393792.994036474,2604245.042130122,2767632.3839370813
700,2011-10-13,2511672.8325660806,2477331.6017183,2393792.994036474,2604245.042130122,2767632.3839370813,2682708.2626583464
701,2011-10-14,2399503.2606912903,2393792.994036474,2604245.042130122,2767632.3839370813,2682708.2626583464,2511672.8325660806
702,2011-10-17,2663517.404383349,2604245.042130122,2767632.3839370813,2682708.2626583464,2511672.8325660806,2399503.2606912903
703,2011-10-18,2377261.422102548,2767632.3839370813,2682708.2626583464,2511672.8325660806,2399503.2606912903,2663517.404383349
704,2011-10-19,2464103.5538694197,2682708.2626583464,2511672.8325660806,2399503.2606912903,2663517.404383349,2377261.422102548
705,2011-10-20,2711163.738335744,2511672.8325660806,2399503.2606912903,2663517.404383349,2377261.422102548,2464103.5538694197
706,2011-10-21,2836709.222587758,2399503.2606912903,2663517.404383349,2377261.422102548,2464103.5538694197,2711163.738335744
707,2011-10-24,2746861.570961639,2663517.404383349,2377261.422102548,2464103.5538694197,2711163.738335744,2836709.222587758
708,2011-10-25,2430933.240950906,2377261.422102548,2464103.5538694197,2711163.738335744,2836709.222587758,2746861.570961639
709,2011-10-26,2232261.9970492036,2464103.5538694197,2711163.738335744,2836709.222587758,2746861.570961639,2430933.240950906
710,2011-10-27,2368606.0563530773,2711163.738335744,2836709.222587758,2746861.570961639,2430933.240950906,2232261.9970492036
711,2011-10-28,2400964.820742535,2836709.222587758,2746861.570961639,2430933.240950906,2232261.9970492036,2368606.0563530773
712,2011-10-31,2919910.869138729,2746861.570961639,2430933.240950906,2232261.9970492036,2368606.0563530773,2400964.820742535
713,2011-11-01,2465682.5258752913,2430933.240950906,2232261.9970492036,2368606.0563530773,2400964.820742535,2919910.869138729
714,2011-11-03,2420545.1103945905,2232261.9970492036,2368606.0563530773,2400964.820742535,2919910.869138729,2465682.5258752913
715,2011-11-04,2339860.7916632057,2368606.0563530773,2400964.820742535,2919910.869138729,2465682.5258752913,2420545.1103945905
716,2011-11-07,2471292.121539611,2400964.820742535,2919910.869138729,2465682.5258752913,2420545.1103945905,2339860.7916632057
717,2011-11-08,2205328.613292726,2919910.869138729,2465682.5258752913,2420545.1103945905,2339860.7916632057,2471292.121539611
718,2011-11-09,2131603.935919866,2465682.5258752913,2420545.1103945905,2339860.7916632057,2471292.121539611,2205328.613292726
719,2011-11-10,2135709.325540979,2420545.1103945905,2339860.7916632057,2471292.121539611,2205328.613292726,2131603.935919866
720,2011-11-11,2112799.534290852,2339860.7916632057,2471292.121539611,2205328.613292726,2131603.935919866,2135709.325540979
721,2011-11-14,1935316.4630067875,2471292.121539611,2205328.613292726,2131603.935919866,2135709.325540979,2112799.534290852
722,2011-11-16,2182034.3395539965,2205328.613292726,2131603.935919866,2135709.325540979,2112799.534290852,1935316.4630067875
723,2011-11-17,1857220.363689849,2131603.935919866,2135709.325540979,2112799.534290852,1935316.4630067875,2182034.3395539965
724,2011-11-18,2166690.8356243037,2135709.325540979,2112799.534290852,1935316.4630067875,2182034.3395539965,1857220.363689849
725,2011-11-21,2118442.2772067166,2112799.534290852,1935316.4630067875,2182034.3395539965,1857220.363689849,2166690.8356243037
726,2011-11-22,1844557.0670691926,1935316.4630067875,2182034.3395539965,1857220.363689849,2166690.8356243037,2118442.2772067166
727,2011-11-23,2040664.494021882,2182034.3395539965,1857220.363689849,2166690.8356243037,2118442.2772067166,1844557.0670691926
728,2011-11-24,1917474.4209186,1857220.363689849,2166690.8356243037,2118442.2772067166,1844557.0670691926,2040664.494021882
729,2011-11-25,1988201.066078918,2166690.8356243037,2118442.2772067166,1844557.0670691926,2040664.494021882,1917474.4209186
730,2011-11-28,2098765.325439418,2118442.2772067166,1844557.0670691926,2040664.494021882,1917474.4209186,1988201.066078918
731,2011-11-29,1837066.6638884107,1844557.0670691926,2040664.494021882,1917474.4209186,1988201.066078918,2098765.325439418
732,2011-11-30,2327760.74202563,2040664.494021882,1917474.4209186,1988201.066078918,2098765.325439418,1837066.6638884107
733,2011-12-01,2166600.2718036054,1917474.4209186,1988201.066078918,2098765.325439418,1837066.6638884107,2327760.74202563
734,2011-12-02,2054543.7500597567,1988201.066078918,2098765.325439418,1837066.6638884107,2327760.74202563,2166600.2718036054
735,2011-12-05,2133975.676583131,2098765.325439418,1837066.6638884107,2327760.74202563,2166600.2718036054,2054543.7500597567
736,2011-12-06,2039985.3171739369,1837066.6638884107,2327760.74202563,2166600.2718036054,2054543.7500597567,2133975.676583131
737,2011-12-07,1909916.4965130626,2327760.74202563,2166600.2718036054,2054543.7500597567,2133975.676583131,2039985.3171739369
738,2011-12-08,1694372.9324627894,2166600.2718036054,2054543.7500597567,2133975.676583131,2039985.3171739369,1909916.4965130626
739,2011-12-09,2078814.5119590408,2054543.7500597567,2133975.676583131,2039985.3171739369,1909916.4965130626,1694372.9324627894
740,2011-12-12,2031921.2215696499,2133975.676583131,2039985.3171739369,1909916.4965130626,1694372.9324627894,2078814.5119590408
741,2011-12-13,1980556.839859863,2039985.3171739369,1909916.4965130626,1694372.9324627894,2078814.5119590408,2031921.2215696499
742,2011-12-14,2863007.2194670066,1909916.4965130626,1694372.9324627894,2078814.5119590408,2031921.2215696499,1980556.839859863
743,2011-12-15,42416690.37452233,1694372.9324627894,2078814.5119590408,2031921.2215696499,1980556.839859863,2863007.2194670066
744,2011-12-16,48481476.5655114,2078814.5119590408,2031921.2215696499,1980556.839859863,2863007.2194670066,42416690.37452233
745,2011-12-19,64209432.21744059,2031921.2215696499,1980556.839859863,2863007.2194670066,42416690.37452233,48481476.5655114
746,2011-12-20,67301893.59741499,1980556.839859863,2863007.2194670066,42416690.37452233,48481476.5655114,64209432.21744059
747,2011-12-21,61875069.01778984,2863007.2194670066,42416690.37452233,48481476.5655114,64209432.21744059,67301893.59741499
748,2011-12-22,57553482.89388757,42416690.37452233,48481476.5655114,64209432.21744059,67301893.59741499,61875069.01778984
749,2011-12-23,45255833.79063087,48481476.5655114,64209432.21744059,67301893.59741499,61875069.01778984,57553482.89388757
750,2011-12-26,79321788.89924793,64209432.21744059,67301893.59741499,61875069.01778984,57553482.89388757,45255833.79063087
751,2011-12-27,89821757.49405703,67301893.59741499,61875069.01778984,57553482.89388757,45255833.79063087,79321788.89924793
752,2011-12-28,105357781.38832071,61875069.01778984,57553482.89388757,45255833.79063087,79321788.89924793,89821757.49405703
753,2011-12-29,135196404.59690422,57553482.89388757,45255833.79063087,79321788.89924793,89821757.49405703,105357781.38832071
754,2011-12-31,11598823.45506859,45255833.79063087,79321788.89924793,89821757.49405703,105357781.38832071,135196404.59690422
755,2012-01-02,364383009.6428144,79321788.89924793,89821757.49405703,105357781.38832071,135196404.59690422,11598823.45506859
756,2012-01-03,11466683.433792202,89821757.49405703,105357781.38832071,135196404.59690422,11598823.45506859,364383009.6428144
757,2012-01-04,8113425.766745035,105357781.38832071,135196404.59690422,11598823.45506859,364383009.6428144,11466683.433792202
758,2012-01-05,16401504.809581961,135196404.59690422,11598823.45506859,364383009.6428144,11466683.433792202,8113425.766745035
759,2012-01-06,7756202.442616872,11598823.45506859,364383009.6428144,11466683.433792202,8113425.766745035,16401504.809581961
760,2012-01-09,9391608.625855839,364383009.6428144,11466683.433792202,8113425.766745035,16401504.809581961,7756202.442616872
761,2012-01-10,8867334.481513314,11466683.433792202,8113425.766745035,16401504.809581961,7756202.442616872,9391608.625855839
762,2012-01-11,7947889.021699602,8113425.766745035,16401504.809581961,7756202.442616872,9391608.625855839,8867334.481513314
763,2012-01-12,7406655.5888038045,16401504.809581961,7756202.442616872,9391608.625855839,8867334.481513314,7947889.021699602
764,2012-01-13,7038968.03097121,7756202.442616872,9391608.625855839,8867334.481513314,7947889.021699602,7406655.5888038045
765,2012-01-16,8586591.576840455,9391608.625855839,8867334.481513314,7947889.021699602,7406655.5888038045,7038968.03097121
766,2012-01-17,8284541.408678981,8867334.481513314,7947889.021699602,7406655.5888038045,7038968.03097121,8586591.576840455
767,2012-01-18,7087875.598175323,7947889.021699602,7406655.5888038045,7038968.03097121,8586591.576840455,8284541.408678981
768,2012-01-19,8088978.542059275,7406655.5888038045,7038968.03097121,8586591.576840455,8284541.408678981,7087875.598175323
769,2012-01-20,7874408.063988921,7038968.03097121,8586591.576840455,8284541.408678981,7087875.598175323,8088978.542059275
770,2012-01-23,7829284.234280113,8586591.576840455,8284541.408678981,7087875.598175323,8088978.542059275,7874408.063988921
771,2012-01-24,9144369.369513161,8284541.408678981,7087875.598175323,8088978.542059275,7874408.063988921,7829284.234280113
772,2012-01-25,10025311.815021344,7087875.598175323,8088978.542059275,7874408.063988921,7829284.234280113,9144369.369513161
773,2012-01-26,9793599.401242422,8088978.542059275,7874408.063988921,7829284.234280113,9144369.369513161,10025311.815021344
774,2012-01-27,12114465.854037674,7874408.063988921,7829284.234280113,9144369.369513161,10025311.815021344,9793599.401242422
775,2012-01-30,25220463.945287745,7829284.234280113,9144369.369513161,10025311.815021344,9793599.401242422,12114465.854037674
776,2012-01-31,39489435.74984792,9144369.369513161,10025311.815021344,9793599.401242422,12114465.854037674,25220463.945287745
777,2012-02-01,7234818.753485694,10025311.815021344,9793599.401242422,12114465.854037674,25220463.945287745,39489435.74984792
778,2012-02-02,4562934.205596599,9793599.401242422,12114465.854037674,25220463.945287745,39489435.74984792,7234818.753485694
779,2012-02-03,6645139.670486314,12114465.854037674,25220463.945287745,39489435.74984792,7234818.753485694,4562934.205596599
780,2012-02-06,7713635.855225441,25220463.945287745,39489435.74984792,7234818.753485694,4562934.205596599,6645139.670486314
781,2012-02-07,7309079.261674196,39489435.74984792,7234818.753485694,4562934.205596599,6645139.670486314,7713635.855225441
782,2012-02-08,-356.8959766144034,7234818.753485694,4562934.205596599,6645139.670486314,7713635.855225441,7309079.261674196
783,2012-02-09,14065713.410266632,4562934.205596599,6645139.670486314,7713635.855225441,7309079.261674196,-356.8959766144034
784,2012-02-10,6632900.7764709005,6645139.670486314,7713635.855225441,7309079.261674196,-356.8959766144034,14065713.410266632
785,2012-02-13,7463983.939491541,7713635.855225441,7309079.261674196,-356.8959766144034,14065713.410266632,6632900.7764709005
786,2012-02-14,7433733.025022589,7309079.261674196,-356.8959766144034,14065713.410266632,6632900.7764709005,7463983.939491541
787,2012-02-15,7418618.644753301,-356.8959766144034,14065713.410266632,6632900.7764709005,7463983.939491541,7433733.025022589
788,2012-02-16,7217085.17250775,14065713.410266632,6632900.7764709005,7463983.939491541,7433733.025022589,7418618.644753301
789,2012-02-17,6411876.28481885,6632900.7764709005,7463983.939491541,7433733.025022589,7418618.644753301,7217085.17250775
790,2012-02-22,7344795.730046949,7463983.939491541,7433733.025022589,7418618.644753301,7217085.17250775,6411876.28481885
791,2012-02-23,9201499.90191691,7433733.025022589,7418618.644753301,7217085.17250775,6411876.28481885,7344795.730046949
792,2012-02-24,9313195.750286119,7418618.644753301,7217085.17250775,6411876.28481885,7344795.730046949,9201499.90191691
793,2012-02-27,14714611.101674197,7217085.17250775,6411876.28481885,7344795.730046949,9201499.90191691,9313195.750286119
794,2012-02-28,18458583.246799543,6411876.28481885,7344795.730046949,9201499.90191691,9313195.750286119,14714611.101674197
795,2012-02-29,36948701.460970856,7344795.730046949,9201499.90191691,9313195.750286119,14714611.101674197,18458583.246799543
796,2012-03-01,7390246.217306234,9201499.90191691,9313195.750286119,14714611.101674197,18458583.246799543,36948701.460970856
797,2012-03-02,6905987.681282746,9313195.750286119,14714611.101674197,18458583.246799543,36948701.460970856,7390246.217306234
798,2012-03-05,9277697.61690503,14714611.101674197,18458583.246799543,36948701.460970856,7390246.217306234,6905987.681282746
799,2012-03-06,8488030.345415255,18458583.246799543,36948701.460970856,7390246.217306234,6905987.681282746,9277697.61690503
800,2012-03-07,8741016.45283124,36948701.460970856,7390246.217306234,6905987.681282746,9277697.61690503,8488030.345415255
801,2012-03-08,8377362.338745983,7390246.217306234,6905987.681282746,9277697.61690503,8488030.345415255,8741016.45283124
802,2012-03-09,7987151.299979839,6905987.681282746,9277697.61690503,8488030.345415255,8741016.45283124,8377362.338745983
803,2012-03-12,9478844.506184397,9277697.61690503,8488030.345415255,8741016.45283124,8377362.338745983,7987151.299979839
804,2012-03-13,8435535.39680775,8488030.345415255,8741016.45283124,8377362.338745983,7987151.299979839,9478844.506184397
805,2012-03-14,8346651.136792127,8741016.45283124,8377362.338745983,7987151.299979839,9478844.506184397,8435535.39680775
806,2012-03-15,8923888.598243218,8377362.338745983,7987151.299979839,9478844.506184397,8435535.39680775,8346651.136792127
807,2012-03-16,8570965.447964113,7987151.299979839,9478844.506184397,8435535.39680775,8346651.136792127,8923888.598243218
808,2012-03-19,10082953.549433602,9478844.506184397,8435535.39680775,8346651.136792127,8923888.598243218,8570965.447964113
809,2012-03-20,10202020.219130302,8435535.39680775,8346651.136792127,8923888.598243218,8570965.447964113,10082953.549433602
810,2012-03-21,9905010.295455452,8346651.136792127,8923888.598243218,8570965.447964113,10082953.549433602,10202020.219130302
811,2012-03-22,9702737.751473395,8923888.598243218,8570965.447964113,10082953.549433602,10202020.219130302,9905010.295455452
812,2012-03-23,10139473.605655927,8570965.447964113,10082953.549433602,10202020.219130302,9905010.295455452,9702737.751473395
813,2012-03-26,13881761.597472057,10082953.549433602,10202020.219130302,9905010.295455452,9702737.751473395,10139473.605655927
814,2012-03-27,13916053.655225364,10202020.219130302,9905010.295455452,9702737.751473395,10139473.605655927,13881761.597472057
815,2012-03-28,16162963.365227757,9905010.295455452,9702737.751473395,10139473.605655927,13881761.597472057,13916053.655225364
816,2012-03-29,19698186.40197427,9702737.751473395,10139473.605655927,13881761.597472057,13916053.655225364,16162963.365227757
817,2012-03-30,41511174.660497725,10139473.605655927,13881761.597472057,13916053.655225364,16162963.365227757,19698186.40197427
818,2012-03-31,1676046.5310331273,13881761.597472057,13916053.655225364,16162963.365227757,19698186.40197427,41511174.660497725
819,2012-04-02,24118734.945986185,13916053.655225364,16162963.365227757,19698186.40197427,41511174.660497725,1676046.5310331273
820,2012-04-03,29468572.634297557,16162963.365227757,19698186.40197427,41511174.660497725,1676046.5310331273,24118734.945986185
821,2012-04-04,24887534.07001443,19698186.40197427,41511174.660497725,1676046.5310331273,24118734.945986185,29468572.634297557
822,2012-04-05,13131674.884246472,41511174.660497725,1676046.5310331273,24118734.945986185,29468572.634297557,24887534.07001443
823,2012-04-09,26498499.596412715,1676046.5310331273,24118734.945986185,29468572.634297557,24887534.07001443,13131674.884246472
824,2012-04-10,33118706.193186667,24118734.945986185,29468572.634297557,24887534.07001443,13131674.884246472,26498499.596412715
825,2012-04-11,20437050.19754126,29468572.634297557,24887534.07001443,13131674.884246472,26498499.596412715,33118706.193186667
826,2012-04-12,24525953.526705053,24887534.07001443,13131674.884246472,26498499.596412715,33118706.193186667,20437050.19754126
827,2012-04-13,18008094.063013438,13131674.884246472,26498499.596412715,33118706.193186667,20437050.19754126,24525953.526705053
828,2012-04-16,23955945.566844817,26498499.596412715,33118706.193186667,20437050.19754126,24525953.526705053,18008094.063013438
829,2012-04-17,27257610.335443217,33118706.193186667,20437050.19754126,24525953.526705053,18008094.063013438,23955945.566844817
830,2012-04-18,17053378.929210108,20437050.19754126,24525953.526705053,18008094.063013438,23955945.566844817,27257610.335443217
831,2012-04-19,22205372.796105273,24525953.526705053,18008094.063013438,23955945.566844817,27257610.335443217,17053378.929210108
832,2012-04-20,16362089.519188387,18008094.063013438,23955945.566844817,27257610.335443217,17053378.929210108,22205372.796105273
833,2012-04-23,17681941.88811121,23955945.566844817,27257610.335443217,17053378.929210108,22205372.796105273,16362089.519188387
834,2012-04-24,15071873.15107026,27257610.335443217,17053378.929210108,22205372.796105273,16362089.519188387,17681941.88811121
835,2012-04-25,14078546.883181982,17053378.929210108,22205372.796105273,16362089.519188387,17681941.88811121,15071873.15107026
836,2012-04-26,14617108.677315282,22205372.796105273,16362089.519188387,17681941.88811121,15071873.15107026,14078546.883181982
837,2012-04-27,16527617.79925402,16362089.519188387,17681941.88811121,15071873.15107026,14078546.883181982,14617108.677315282
838,2012-04-30,25537980.947814815,17681941.88811121,15071873.15107026,14078546.883181982,14617108.677315282,16527617.79925402
839,2012-05-02,26307740.876186088,15071873.15107026,14078546.883181982,14617108.677315282,16527617.79925402,25537980.947814815
840,2012-05-03,31705934.095703013,14078546.883181982,14617108.677315282,16527617.79925402,25537980.947814815,26307740.876186088
841,2012-05-04,23348549.36111366,14617108.677315282,16527617.79925402,25537980.947814815,26307740.876186088,31705934.095703013
842,2012-05-07,32194185.155402645,16527617.79925402,25537980.947814815,26307740.876186088,31705934.095703013,23348549.36111366
843,2012-05-08,34980449.99677726,25537980.947814815,26307740.876186088,31705934.095703013,23348549.36111366,32194185.155402645
844,2012-05-09,24638613.0403331,26307740.876186088,31705934.095703013,23348549.36111366,32194185.155402645,34980449.99677726
845,2012-05-10,29857716.431936678,31705934.095703013,23348549.36111366,32194185.155402645,34980449.99677726,24638613.0403331
846,2012-05-11,20924670.912277773,23348549.36111366,32194185.155402645,34980449.99677726,24638613.0403331,29857716.431936678
847,2012-05-14,27351842.80738335,32194185.155402645,34980449.99677726,24638613.0403331,29857716.431936678,20924670.912277773
848,2012-05-15,31867512.65929208,34980449.99677726,24638613.0403331,29857716.431936678,20924670.912277773,27351842.80738335
849,2012-05-16,21019773.186250564,24638613.0403331,29857716.431936678,20924670.912277773,27351842.80738335,31867512.65929208
850,2012-05-17,25225743.480240673,29857716.431936678,20924670.912277773,27351842.80738335,31867512.65929208,21019773.186250564
851,2012-05-18,19277484.68472004,20924670.912277773,27351842.80738335,31867512.65929208,21019773.186250564,25225743.480240673
852,2012-05-21,30972912.080070574,27351842.80738335,31867512.65929208,21019773.186250564,25225743.480240673,19277484.68472004
853,2012-05-22,16563369.040777342,31867512.65929208,21019773.186250564,25225743.480240673,19277484.68472004,30972912.080070574
854,2012-05-23,14700897.394621512,21019773.186250564,25225743.480240673,19277484.68472004,30972912.080070574,16563369.040777342
855,2012-05-24,13063047.06214874,25225743.480240673,19277484.68472004,30972912.080070574,16563369.040777342,14700897.394621512
856,2012-05-25,14111316.849094365,19277484.68472004,30972912.080070574,16563369.040777342,14700897.394621512,13063047.06214874
857,2012-05-28,17163972.00576576,30972912.080070574,16563369.040777342,14700897.394621512,13063047.06214874,14111316.849094365
858,2012-05-29,15174587.971459372,16563369.040777342,14700897.394621512,13063047.06214874,14111316.849094365,17163972.00576576
859,2012-05-30,15986714.01690209,14700897.394621512,13063047.06214874,14111316.849094365,17163972.00576576,15174587.971459372
860,2012-05-31,19243861.119844086,13063047.06214874,14111316.849094365,17163972.00576576,15174587.971459372,15986714.01690209
861,2012-06-01,19814482.998082247,14111316.849094365,17163972.00576576,15174587.971459372,15986714.01690209,19243861.119844086
862,2012-06-04,25369963.29777402,17163972.00576576,15174587.971459372,15986714.01690209,19243861.119844086,19814482.998082247
863,2012-06-05,23031779.67574159,15174587.971459372,15986714.01690209,19243861.119844086,19814482.998082247,25369963.29777402
864,2012-06-06,31396475.694600098,15986714.01690209,19243861.119844086,19814482.998082247,25369963.29777402,23031779.67574159
865,2012-06-08,22335637.938831475,19243861.119844086,19814482.998082247,25369963.29777402,23031779.67574159,31396475.694600098
866,2012-06-11,26471045.65997461,19814482.998082247,25369963.29777402,23031779.67574159,31396475.694600098,22335637.938831475
867,2012-06-12,23375698.80591397,25369963.29777402,23031779.67574159,31396475.694600098,22335637.938831475,26471045.65997461
868,2012-06-13,26215520.69798797,23031779.67574159,31396475.694600098,22335637.938831475,26471045.65997461,23375698.80591397
869,2012-06-14,17290746.040125895,31396475.694600098,22335637.938831475,26471045.65997461,23375698.80591397,26215520.69798797
870,2012-06-15,19583751.385831323,22335637.938831475,26471045.65997461,23375698.80591397,26215520.69798797,17290746.040125895
871,2012-06-18,25219099.842330333,26471045.65997461,23375698.80591397,26215520.69798797,17290746.040125895,19583751.385831323
