,ds,y,ARRECADACAO_D-5,ARRECADACAO_D-4,ARRECADACAO_D-3,ARRECADACAO_D-2,ARRECADACAO_D-1
606,2011-06-10,1252793.4236461462,1237046.5416544268,1026507.8780971572,1622292.3475236562,1084962.1061367644,1132825.7869932372
607,2011-06-13,1778078.1932693885,1026507.8780971572,1622292.3475236562,1084962.1061367644,1132825.7869932372,1252793.4236461462
608,2011-06-14,810154.2005268019,1622292.3475236562,1084962.1061367644,1132825.7869932372,1252793.4236461462,1778078.1932693885
609,2011-06-15,1209368.7682753631,1084962.1061367644,1132825.7869932372,1252793.4236461462,1778078.1932693885,810154.2005268019
610,2011-06-16,1844119.0845518373,1132825.7869932372,1252793.4236461462,1778078.1932693885,810154.2005268019,1209368.7682753631
611,2011-06-17,1656858.299208505,1252793.4236461462,1778078.1932693885,810154.2005268019,1209368.7682753631,1844119.0845518373
612,2011-06-20,917823.8049060528,1778078.1932693885,810154.2005268019,1209368.7682753631,1844119.0845518373,1656858.299208505
613,2011-06-21,812538.1651959359,810154.2005268019,1209368.7682753631,1844119.0845518373,1656858.299208505,917823.8049060528
614,2011-06-22,1586736.1764962117,1209368.7682753631,1844119.0845518373,1656858.299208505,917823.8049060528,812538.1651959359
615,2011-06-24,1758124.6493046808,1844119.0845518373,1656858.299208505,917823.8049060528,812538.1651959359,1586736.1764962117
616,2011-06-27,1374685.1565516305,1656858.299208505,917823.8049060528,812538.1651959359,1586736.1764962117,1758124.6493046808
617,2011-06-28,1168079.6348981082,917823.8049060528,812538.1651959359,1586736.1764962117,1758124.6493046808,1374685.1565516305
618,2011-06-29,1254143.0711058576,812538.1651959359,1586736.1764962117,1758124.6493046808,1374685.1565516305,1168079.6348981082
619,2011-06-30,874836.511481259,1586736.1764962117,1758124.6493046808,1374685.1565516305,1168079.6348981082,1254143.0711058576
620,2011-07-01,790946.293312784,1758124.6493046808,1374685.1565516305,1168079.6348981082,1254143.0711058576,874836.511481259
621,2011-07-04,1165566.8136152455,1374685.1565516305,1168079.6348981082,1254143.0711058576,874836.511481259,790946.293312784
622,2011-07-05,1767571.3582746421,1168079.6348981082,1254143.0711058576,874836.511481259,790946.293312784,1165566.8136152455
623,2011-07-06,1089104.7515397032,1254143.0711058576,874836.511481259,790946.293312784,1165566.8136152455,1767571.3582746421
624,2011-07-07,1335538.7716504536,874836.511481259,790946.293312784,1165566.8136152455,1767571.3582746421,1089104.7515397032
625,2011-07-08,887213.4398504074,790946.293312784,1165566.8136152455,1767571.3582746421,1089104.7515397032,1335538.7716504536
626,2011-07-11,1896832.6770843687,1165566.8136152455,1767571.3582746421,1089104.7515397032,1335538.7716504536,887213.4398504074
627,2011-07-12,1191315.9558652977,1767571.3582746421,1089104.7515397032,1335538.7716504536,887213.4398504074,1896832.6770843687
628,2011-07-13,1044676.4068729779,1089104.7515397032,1335538.7716504536,887213.4398504074,1896832.6770843687,1191315.9558652977
629,2011-07-14,936019.1482972105,1335538.7716504536,887213.4398504074,1896832.6770843687,1191315.9558652977,1044676.4068729779
630,2011-07-15,1361428.452842279,887213.4398504074,1896832.6770843687,1191315.9558652977,1044676.4068729779,936019.1482972105
631,2011-07-18,1483806.8753427153,1896832.6770843687,1191315.9558652977,1044676.4068729779,936019.1482972105,1361428.452842279
632,2011-07-19,899923.6744261058,1191315.9558652977,1044676.4068729779,936019.1482972105,1361428.452842279,1483806.8753427153
633,2011-07-20,1352646.0450218245,1044676.4068729779,936019.1482972105,1361428.452842279,1483806.8753427153,899923.6744261058
634,2011-07-21,1966737.0913623048,936019.1482972105,1361428.452842279,1483806.8753427153,899923.6744261058,1352646.0450218245
635,2011-07-22,888078.9224100343,1361428.452842279,1483806.8753427153,899923.6744261058,1352646.0450218245,1966737.0913623048
636,2011-07-25,883653.4617237624,1483806.8753427153,899923.6744261058,1352646.0450218245,1966737.0913623048,888078.9224100343
637,2011-07-26,1329729.9523288792,899923.6744261058,1352646.0450218245,1966737.0913623048,888078.9224100343,883653.4617237624
638,2011-07-27,1685089.3085560445,1352646.0450218245,1966737.0913623048,888078.9224100343,883653.4617237624,1329729.9523288792
639,2011-07-28,1648300.5848560655,1966737.0913623048,888078.9224100343,883653.4617237624,1329729.9523288792,1685089.3085560445
640,2011-07-29,1347716.7556102576,888078.9224100343,883653.4617237624,1329729.9523288792,1685089.3085560445,1648300.5848560655
641,2011-07-31,18639.656071580226,883653.4617237624,1329729.9523288792,1685089.3085560445,1648300.5848560655,1347716.7556102576
642,2011-08-01,963163.8921189437,1329729.9523288792,1685089.3085560445,1648300.5848560655,1347716.7556102576,18639.656071580226
643,2011-08-02,545399.8561477183,1685089.3085560445,1648300.5848560655,1347716.7556102576,18639.656071580226,963163.8921189437
644,2011-08-03,1377745.9583194554,1648300.5848560655,1347716.7556102576,18639.656071580226,963163.8921189437,545399.8561477183
645,2011-08-04,686469.4267511073,1347716.7556102576,18639.656071580226,963163.8921189437,545399.8561477183,1377745.9583194554
646,2011-08-05,2208544.2818033854,18639.656071580226,963163.8921189437,545399.8561477183,1377745.9583194554,686469.4267511073
647,2011-08-08,606249.9706397863,963163.8921189437,545399.8561477183,1377745.9583194554,686469.4267511073,2208544.2818033854
648,2011-08-09,1229783.5061552725,545399.8561477183,1377745.9583194554,686469.4267511073,2208544.2818033854,606249.9706397863
649,2011-08-10,2071811.9011126943,1377745.9583194554,686469.4267511073,2208544.2818033854,606249.9706397863,1229783.5061552725
650,2011-08-11,1113003.5715845723,686469.4267511073,2208544.2818033854,606249.9706397863,1229783.5061552725,2071811.9011126943
651,2011-08-12,452184.70550836105,2208544.2818033854,606249.9706397863,1229783.5061552725,2071811.9011126943,1113003.5715845723
652,2011-08-15,1167348.8024678088,606249.9706397863,1229783.5061552725,2071811.9011126943,1113003.5715845723,452184.70550836105
653,2011-08-16,1310221.0020873535,1229783.5061552725,2071811.9011126943,1113003.5715845723,452184.70550836105,1167348.8024678088
654,2011-08-17,1067357.130562442,2071811.9011126943,1113003.5715845723,452184.70550836105,1167348.8024678088,1310221.0020873535
655,2011-08-18,1404265.3338418948,1113003.5715845723,452184.70550836105,1167348.8024678088,1310221.0020873535,1067357.130562442
656,2011-08-19,1374475.1872711428,452184.70550836105,1167348.8024678088,1310221.0020873535,1067357.130562442,1404265.3338418948
657,2011-08-22,667377.3040872334,1167348.8024678088,1310221.0020873535,1067357.130562442,1404265.3338418948,1374475.1872711428
658,2011-08-23,2408327.5892805513,1310221.0020873535,1067357.130562442,1404265.3338418948,1374475.1872711428,667377.3040872334
659,2011-08-24,8509239.570699189,1067357.130562442,1404265.3338418948,1374475.1872711428,667377.3040872334,2408327.5892805513
660,2011-08-25,985974.4841284379,1404265.3338418948,1374475.1872711428,667377.3040872334,2408327.5892805513,8509239.570699189
661,2011-08-26,874980.3143832193,1374475.1872711428,667377.3040872334,2408327.5892805513,8509239.570699189,985974.4841284379
662,2011-08-29,1145173.58805154,667377.3040872334,2408327.5892805513,8509239.570699189,985974.4841284379,874980.3143832193
663,2011-08-30,1152572.2829056932,2408327.5892805513,8509239.570699189,985974.4841284379,874980.3143832193,1145173.58805154
664,2011-08-31,3302787.285897744,8509239.570699189,985974.4841284379,874980.3143832193,1145173.58805154,1152572.2829056932
665,2011-09-01,970551.9633530146,985974.4841284379,874980.3143832193,1145173.58805154,1152572.2829056932,3302787.285897744
666,2011-09-02,1190010.8642131456,874980.3143832193,1145173.58805154,1152572.2829056932,3302787.285897744,970551.9633530146
667,2011-09-05,1756609.2830546615,1145173.58805154,1152572.2829056932,3302787.285897744,970551.9633530146,1190010.8642131456
668,2011-09-06,3130253.1435491443,1152572.2829056932,3302787.285897744,970551.9633530146,1190010.8642131456,1756609.2830546615
669,2011-09-08,1155536.7914004796,3302787.285897744,970551.9633530146,1190010.8642131456,1756609.2830546615,3130253.1435491443
670,2011-09-09,758122.1172792579,970551.9633530146,1190010.8642131456,1756609.2830546615,3130253.1435491443,1155536.7914004796
671,2011-09-12,1210652.5319379496,1190010.8642131456,1756609.2830546615,3130253.1435491443,1155536.7914004796,758122.1172792579
672,2011-09-13,1211550.861681241,1756609.2830546615,3130253.1435491443,1155536.7914004796,758122.1172792579,1210652.5319379496
673,2011-09-14,986412.3858134015,3130253.1435491443,1155536.7914004796,758122.1172792579,1210652.5319379496,1211550.861681241
674,2011-09-15,1540877.9154980967,1155536.7914004796,758122.1172792579,1210652.5319379496,1211550.861681241,986412.3858134015
675,2011-09-16,1006934.7495136413,758122.1172792579,1210652.5319379496,1211550.861681241,986412.3858134015,1540877.9154980967
676,2011-09-19,1759274.4300949941,1210652.5319379496,1211550.861681241,986412.3858134015,1540877.9154980967,1006934.7495136413
677,2011-09-20,11328.379977610746,1211550.861681241,986412.3858134015,1540877.9154980967,1006934.7495136413,1759274.4300949941
678,2011-09-21,850016.748874972,986412.3858134015,1540877.9154980967,1006934.7495136413,1759274.4300949941,11328.379977610746
679,2011-09-22,1012030.0606267712,1540877.9154980967,1006934.7495136413,1759274.4300949941,11328.379977610746,850016.748874972
680,2011-09-23,1125230.2893254438,1006934.7495136413,1759274.4300949941,11328.379977610746,850016.748874972,1012030.0606267712
681,2011-09-26,1254179.6850041898,1759274.4300949941,11328.379977610746,850016.748874972,1012030.0606267712,1125230.2893254438
682,2011-09-27,874889.404687414,11328.379977610746,850016.748874972,1012030.0606267712,1125230.2893254438,1254179.6850041898
683,2011-09-28,1185963.4821926116,850016.748874972,1012030.0606267712,1125230.2893254438,1254179.6850041898,874889.404687414
684,2011-09-29,1715414.3737024784,1012030.0606267712,1125230.2893254438,1254179.6850041898,874889.404687414,1185963.4821926116
685,2011-09-30,1659759.6612124736,1125230.2893254438,1254179.6850041898,874889.404687414,1185963.4821926116,1715414.3737024784
686,2011-10-03,637578.58155201,1254179.6850041898,874889.404687414,1185963.4821926116,1715414.3737024784,1659759.6612124736
687,2011-10-04,1302513.0452573886,874889.404687414,1185963.4821926116,1715414.3737024784,1659759.6612124736,637578.58155201
688,2011-10-05,849933.8729984347,1185963.4821926116,1715414.3737024784,1659759.6612124736,637578.58155201,1302513.0452573886
689,2011-10-06,992058.4072416674,1715414.3737024784,1659759.6612124736,637578.58155201,1302513.0452573886,849933.8729984347
690,2011-10-07,557386.2110357056,1659759.6612124736,637578.58155201,1302513.0452573886,849933.8729984347,992058.4072416674
691,2011-10-10,2009669.4748693649,637578.58155201,1302513.0452573886,849933.8729984347,992058.4072416674,557386.2110357056
692,2011-10-11,953019.746342854,1302513.0452573886,849933.8729984347,992058.4072416674,557386.2110357056,2009669.4748693649
693,2011-10-13,1311415.86784345,849933.8729984347,992058.4072416674,557386.2110357056,2009669.4748693649,953019.746342854
694,2011-10-14,807424.2269824758,992058.4072416674,557386.2110357056,2009669.4748693649,953019.746342854,1311415.86784345
695,2011-10-17,1518902.2330011495,557386.2110357056,2009669.4748693649,953019.746342854,1311415.86784345,807424.2269824758
696,2011-10-18,897687.6121039481,2009669.4748693649,953019.746342854,1311415.86784345,807424.2269824758,1518902.2330011495
697,2011-10-19,2044808.5388399588,953019.746342854,1311415.86784345,807424.2269824758,1518902.2330011495,897687.6121039481
698,2011-10-20,1768587.0182115359,1311415.86784345,807424.2269824758,1518902.2330011495,897687.6121039481,2044808.5388399588
699,2011-10-21,1888473.384186007,807424.2269824758,1518902.2330011495,897687.6121039481,2044808.5388399588,1768587.0182115359
700,2011-10-24,2735628.996669961,1518902.2330011495,897687.6121039481,2044808.5388399588,1768587.0182115359,1888473.384186007
701,2011-10-25,1449416.4005070142,897687.6121039481,2044808.5388399588,1768587.0182115359,1888473.384186007,2735628.996669961
702,2011-10-26,2428251.331701883,2044808.5388399588,1768587.0182115359,1888473.384186007,2735628.996669961,1449416.4005070142
703,2011-10-27,4053208.6839840836,1768587.0182115359,1888473.384186007,2735628.996669961,1449416.4005070142,2428251.331701883
704,2011-10-28,13570473.571054118,1888473.384186007,2735628.996669961,1449416.4005070142,2428251.331701883,4053208.6839840836
705,2011-10-31,1631615.291263251,2735628.996669961,1449416.4005070142,2428251.331701883,4053208.6839840836,13570473.571054118
706,2011-11-01,27257722.984328844,1449416.4005070142,2428251.331701883,4053208.6839840836,13570473.571054118,1631615.291263251
707,2011-11-03,2176672.0454525882,2428251.331701883,4053208.6839840836,13570473.571054118,1631615.291263251,27257722.984328844
708,2011-11-04,960552.0972335628,4053208.6839840836,13570473.571054118,1631615.291263251,27257722.984328844,2176672.0454525882
709,2011-11-07,1563420.0627033734,13570473.571054118,1631615.291263251,27257722.984328844,2176672.0454525882,960552.0972335628
710,2011-11-08,1492521.6797533177,1631615.291263251,27257722.984328844,2176672.0454525882,960552.0972335628,1563420.0627033734
711,2011-11-09,1500386.8049240198,27257722.984328844,2176672.0454525882,960552.0972335628,1563420.0627033734,1492521.6797533177
712,2011-11-10,1381209.7704652515,2176672.0454525882,960552.0972335628,1563420.0627033734,1492521.6797533177,1500386.8049240198
713,2011-11-11,1881592.200754736,960552.0972335628,1563420.0627033734,1492521.6797533177,1500386.8049240198,1381209.7704652515
714,2011-11-14,1199188.3022290042,1563420.0627033734,1492521.6797533177,1500386.8049240198,1381209.7704652515,1881592.200754736
715,2011-11-16,3018507.368066812,1492521.6797533177,1500386.8049240198,1381209.7704652515,1881592.200754736,1199188.3022290042
716,2011-11-17,1305076.7701339785,1500386.8049240198,1381209.7704652515,1881592.200754736,1199188.3022290042,3018507.368066812
717,2011-11-18,1761959.9255313545,1381209.7704652515,1881592.200754736,1199188.3022290042,3018507.368066812,1305076.7701339785
718,2011-11-21,2573232.179397478,1881592.200754736,1199188.3022290042,3018507.368066812,1305076.7701339785,1761959.9255313545
719,2011-11-22,1621581.870540472,1199188.3022290042,3018507.368066812,1305076.7701339785,1761959.9255313545,2573232.179397478
720,2011-11-23,2185516.1251476547,3018507.368066812,1305076.7701339785,1761959.9255313545,2573232.179397478,1621581.870540472
721,2011-11-24,1952516.4266006483,1305076.7701339785,1761959.9255313545,2573232.179397478,1621581.870540472,2185516.1251476547
722,2011-11-25,3307912.4545588084,1761959.9255313545,2573232.179397478,1621581.870540472,2185516.1251476547,1952516.4266006483
723,2011-11-28,5654598.803530797,2573232.179397478,1621581.870540472,2185516.1251476547,1952516.4266006483,3307912.4545588084
724,2011-11-29,8536951.593311468,1621581.870540472,2185516.1251476547,1952516.4266006483,3307912.4545588084,5654598.803530797
725,2011-11-30,6519361.836560125,2185516.1251476547,1952516.4266006483,3307912.4545588084,5654598.803530797,8536951.593311468
726,2011-12-01,1521525.6529468445,1952516.4266006483,3307912.4545588084,5654598.803530797,8536951.593311468,6519361.836560125
727,2011-12-02,1856088.0612381562,3307912.4545588084,5654598.803530797,8536951.593311468,6519361.836560125,1521525.6529468445
728,2011-12-05,1755644.6120792304,5654598.803530797,8536951.593311468,6519361.836560125,1521525.6529468445,1856088.0612381562
729,2011-12-06,2369923.212143467,8536951.593311468,6519361.836560125,1521525.6529468445,1856088.0612381562,1755644.6120792304
730,2011-12-07,2846443.502220212,6519361.836560125,1521525.6529468445,1856088.0612381562,1755644.6120792304,2369923.212143467
731,2011-12-08,2634678.9946955107,1521525.6529468445,1856088.0612381562,1755644.6120792304,2369923.212143467,2846443.502220212
732,2011-12-09,5295768.982863928,1856088.0612381562,1755644.6120792304,2369923.212143467,2846443.502220212,2634678.9946955107
733,2011-12-12,3594868.355862162,1755644.6120792304,2369923.212143467,2846443.502220212,2634678.9946955107,5295768.982863928
734,2011-12-13,4734713.469383416,2369923.212143467,2846443.502220212,2634678.9946955107,5295768.982863928,3594868.355862162
735,2011-12-14,3512053.960668227,2846443.502220212,2634678.9946955107,5295768.982863928,3594868.355862162,4734713.469383416
736,2011-12-15,3834799.2397670583,2634678.9946955107,5295768.982863928,3594868.355862162,4734713.469383416,3512053.960668227
737,2011-12-16,5630339.880149604,5295768.982863928,3594868.355862162,4734713.469383416,3512053.960668227,3834799.2397670583
738,2011-12-19,7967048.3515929775,3594868.355862162,4734713.469383416,3512053.960668227,3834799.2397670583,5630339.880149604
739,2011-12-20,9746546.759853438,4734713.469383416,3512053.960668227,3834799.2397670583,5630339.880149604,7967048.3515929775
740,2011-12-21,9615124.489854624,3512053.960668227,3834799.2397670583,5630339.880149604,7967048.3515929775,9746546.759853438
741,2011-12-22,13408561.072516546,3834799.2397670583,5630339.880149604,7967048.3515929775,9746546.759853438,9615124.489854624
742,2011-12-23,4414717.940206571,5630339.880149604,7967048.3515929775,9746546.759853438,9615124.489854624,13408561.072516546
743,2011-12-26,12380530.063285522,7967048.3515929775,9746546.759853438,9615124.489854624,13408561.072516546,4414717.940206571
744,2011-12-27,19780215.065398134,9746546.759853438,9615124.489854624,13408561.072516546,4414717.940206571,12380530.063285522
745,2011-12-28,38191388.49881568,9615124.489854624,13408561.072516546,4414717.940206571,12380530.063285522,19780215.065398134
746,2011-12-29,34330287.48921099,13408561.072516546,4414717.940206571,12380530.063285522,19780215.065398134,38191388.49881568
747,2011-12-31,1228178.8946164832,4414717.940206571,12380530.063285522,19780215.065398134,38191388.49881568,34330287.48921099
748,2012-01-02,293317.1257527681,12380530.063285522,19780215.065398134,38191388.49881568,34330287.48921099,1228178.8946164832
749,2012-01-03,863439.3534719843,19780215.065398134,38191388.49881568,34330287.48921099,1228178.8946164832,293317.1257527681
750,2012-01-04,358774.2572072112,38191388.49881568,34330287.48921099,1228178.8946164832,293317.1257527681,863439.3534719843
751,2012-01-05,1105408.7178705349,34330287.48921099,1228178.8946164832,293317.1257527681,863439.3534719843,358774.2572072112
752,2012-01-06,400077.3422019311,1228178.8946164832,293317.1257527681,863439.3534719843,358774.2572072112,1105408.7178705349
753,2012-01-09,488590.2909053199,293317.1257527681,863439.3534719843,358774.2572072112,1105408.7178705349,400077.3422019311
754,2012-01-10,592312.2253573032,863439.3534719843,358774.2572072112,1105408.7178705349,400077.3422019311,488590.2909053199
755,2012-01-11,2003726.617837274,358774.2572072112,1105408.7178705349,400077.3422019311,488590.2909053199,592312.2253573032
756,2012-01-12,846256.0592635779,1105408.7178705349,400077.3422019311,488590.2909053199,592312.2253573032,2003726.617837274
757,2012-01-13,568245.183188886,400077.3422019311,488590.2909053199,592312.2253573032,2003726.617837274,846256.0592635779
758,2012-01-16,545874.116801376,488590.2909053199,592312.2253573032,2003726.617837274,846256.0592635779,568245.183188886
759,2012-01-17,916893.1561869952,592312.2253573032,2003726.617837274,846256.0592635779,568245.183188886,545874.116801376
760,2012-01-18,937095.2369470668,2003726.617837274,846256.0592635779,568245.183188886,545874.116801376,916893.1561869952
761,2012-01-19,1612030.802790133,846256.0592635779,568245.183188886,545874.116801376,916893.1561869952,937095.2369470668
762,2012-01-20,2148133.2221288327,568245.183188886,545874.116801376,916893.1561869952,937095.2369470668,1612030.802790133
763,2012-01-23,989380.016814908,545874.116801376,916893.1561869952,937095.2369470668,1612030.802790133,2148133.2221288327
764,2012-01-24,1006087.8909083551,916893.1561869952,937095.2369470668,1612030.802790133,2148133.2221288327,989380.016814908
765,2012-01-25,883990.4325684981,937095.2369470668,1612030.802790133,2148133.2221288327,989380.016814908,1006087.8909083551
766,2012-01-26,2107169.7503545526,1612030.802790133,2148133.2221288327,989380.016814908,1006087.8909083551,883990.4325684981
767,2012-01-27,979880.7863336348,2148133.2221288327,989380.016814908,1006087.8909083551,883990.4325684981,2107169.7503545526
768,2012-01-30,874196.0188591339,989380.016814908,1006087.8909083551,883990.4325684981,2107169.7503545526,979880.7863336348
769,2012-01-31,3975846.937852956,1006087.8909083551,883990.4325684981,2107169.7503545526,979880.7863336348,874196.0188591339
770,2012-02-01,1019072.6229054832,883990.4325684981,2107169.7503545526,979880.7863336348,874196.0188591339,3975846.937852956
771,2012-02-02,301998.7078890956,2107169.7503545526,979880.7863336348,874196.0188591339,3975846.937852956,1019072.6229054832
772,2012-02-03,1026473.2735388431,979880.7863336348,874196.0188591339,3975846.937852956,1019072.6229054832,301998.7078890956
773,2012-02-06,1487431.191333156,874196.0188591339,3975846.937852956,1019072.6229054832,301998.7078890956,1026473.2735388431
774,2012-02-07,2521951.91209496,3975846.937852956,1019072.6229054832,301998.7078890956,1026473.2735388431,1487431.191333156
775,2012-02-08,0.0,1019072.6229054832,301998.7078890956,1026473.2735388431,1487431.191333156,2521951.91209496
776,2012-02-09,1350174.2320063778,301998.7078890956,1026473.2735388431,1487431.191333156,2521951.91209496,0.0
777,2012-02-10,680269.3215643547,1026473.2735388431,1487431.191333156,2521951.91209496,0.0,1350174.2320063778
778,2012-02-13,865791.9050190451,1487431.191333156,2521951.91209496,0.0,1350174.2320063778,680269.3215643547
779,2012-02-14,1155079.2297688012,2521951.91209496,0.0,1350174.2320063778,680269.3215643547,865791.9050190451
780,2012-02-15,752079.878242537,0.0,1350174.2320063778,680269.3215643547,865791.9050190451,1155079.2297688012
781,2012-02-16,851971.822244663,1350174.2320063778,680269.3215643547,865791.9050190451,1155079.2297688012,752079.878242537
782,2012-02-17,864921.3067782798,680269.3215643547,865791.9050190451,1155079.2297688012,752079.878242537,851971.822244663
783,2012-02-22,431918.7678253167,865791.9050190451,1155079.2297688012,752079.878242537,851971.822244663,864921.3067782798
784,2012-02-23,629375.3192807158,1155079.2297688012,752079.878242537,851971.822244663,864921.3067782798,431918.7678253167
785,2012-02-24,1246916.5553335107,752079.878242537,851971.822244663,864921.3067782798,431918.7678253167,629375.3192807158
786,2012-02-27,1037757.1368004251,851971.822244663,864921.3067782798,431918.7678253167,629375.3192807158,1246916.5553335107
787,2012-02-28,1502171.5586198955,864921.3067782798,431918.7678253167,629375.3192807158,1246916.5553335107,1037757.1368004251
788,2012-02-29,1348153.400846842,431918.7678253167,629375.3192807158,1246916.5553335107,1037757.1368004251,1502171.5586198955
789,2012-03-01,655048.7704708861,629375.3192807158,1246916.5553335107,1037757.1368004251,1502171.5586198955,1348153.400846842
790,2012-03-02,1621552.534264437,1246916.5553335107,1037757.1368004251,1502171.5586198955,1348153.400846842,655048.7704708861
791,2012-03-05,604094.4218729602,1037757.1368004251,1502171.5586198955,1348153.400846842,655048.7704708861,1621552.534264437
792,2012-03-06,1195176.9239939013,1502171.5586198955,1348153.400846842,655048.7704708861,1621552.534264437,604094.4218729602
793,2012-03-07,941417.8175690831,1348153.400846842,655048.7704708861,1621552.534264437,604094.4218729602,1195176.9239939013
794,2012-03-08,901268.1347145323,655048.7704708861,1621552.534264437,604094.4218729602,1195176.9239939013,941417.8175690831
795,2012-03-09,2251878.0876528774,1621552.534264437,604094.4218729602,1195176.9239939013,941417.8175690831,901268.1347145323
796,2012-03-12,1291831.4253865248,604094.4218729602,1195176.9239939013,941417.8175690831,901268.1347145323,2251878.0876528774
797,2012-03-13,2881324.148258717,1195176.9239939013,941417.8175690831,901268.1347145323,2251878.0876528774,1291831.4253865248
798,2012-03-14,1384926.1954680511,941417.8175690831,901268.1347145323,2251878.0876528774,1291831.4253865248,2881324.148258717
799,2012-03-15,1418000.5136011392,901268.1347145323,2251878.0876528774,1291831.4253865248,2881324.148258717,1384926.1954680511
800,2012-03-16,1438697.8154927483,2251878.0876528774,1291831.4253865248,2881324.148258717,1384926.1954680511,1418000.5136011392
801,2012-03-19,2513889.1757986923,1291831.4253865248,2881324.148258717,1384926.1954680511,1418000.5136011392,1438697.8154927483
802,2012-03-20,2181276.009704767,2881324.148258717,1384926.1954680511,1418000.5136011392,1438697.8154927483,2513889.1757986923
803,2012-03-21,671274.438968259,1384926.1954680511,1418000.5136011392,1438697.8154927483,2513889.1757986923,2181276.009704767
804,2012-03-22,1272243.7116853364,1418000.5136011392,1438697.8154927483,2513889.1757986923,2181276.009704767,671274.438968259
805,2012-03-23,659831.7244182911,1438697.8154927483,2513889.1757986923,2181276.009704767,671274.438968259,1272243.7116853364
806,2012-03-26,1259035.104670052,2513889.1757986923,2181276.009704767,671274.438968259,1272243.7116853364,659831.7244182911
807,2012-03-27,1860634.5629535918,2181276.009704767,671274.438968259,1272243.7116853364,659831.7244182911,1259035.104670052
808,2012-03-28,1198007.711692897,671274.438968259,1272243.7116853364,659831.7244182911,1259035.104670052,1860634.5629535918
809,2012-03-29,1552568.2435911845,1272243.7116853364,659831.7244182911,1259035.104670052,1860634.5629535918,1198007.711692897
810,2012-03-30,2056857.2362392105,659831.7244182911,1259035.104670052,1860634.5629535918,1198007.711692897,1552568.2435911845
811,2012-04-02,699332.1407376898,1259035.104670052,1860634.5629535918,1198007.711692897,1552568.2435911845,2056857.2362392105
812,2012-04-03,1018417.0169140972,1860634.5629535918,1198007.711692897,1552568.2435911845,2056857.2362392105,699332.1407376898
813,2012-04-04,1142307.1207513914,1198007.711692897,1552568.2435911845,2056857.2362392105,699332.1407376898,1018417.0169140972
814,2012-04-05,2667128.6847906313,1552568.2435911845,2056857.2362392105,699332.1407376898,1018417.0169140972,1142307.1207513914
815,2012-04-09,1240619.9396108107,2056857.2362392105,699332.1407376898,1018417.0169140972,1142307.1207513914,2667128.6847906313
816,2012-04-10,929662.4411649443,699332.1407376898,1018417.0169140972,1142307.1207513914,2667128.6847906313,1240619.9396108107
817,2012-04-11,1570495.192389131,1018417.0169140972,1142307.1207513914,2667128.6847906313,1240619.9396108107,929662.4411649443
818,2012-04-12,1350240.2678539616,1142307.1207513914,2667128.6847906313,1240619.9396108107,929662.4411649443,1570495.192389131
819,2012-04-13,584770.1505493422,2667128.6847906313,1240619.9396108107,929662.4411649443,1570495.192389131,1350240.2678539616
820,2012-04-16,2412232.4805434076,1240619.9396108107,929662.4411649443,1570495.192389131,1350240.2678539616,584770.1505493422
821,2012-04-17,825993.5966823328,929662.4411649443,1570495.192389131,1350240.2678539616,584770.1505493422,2412232.4805434076
822,2012-04-18,2055152.0312951528,1570495.192389131,1350240.2678539616,584770.1505493422,2412232.4805434076,825993.5966823328
823,2012-04-19,1093410.6684775806,1350240.2678539616,584770.1505493422,2412232.4805434076,825993.5966823328,2055152.0312951528
824,2012-04-20,1156406.0851182248,584770.1505493422,2412232.4805434076,825993.5966823328,2055152.0312951528,1093410.6684775806
825,2012-04-23,1447836.8216717439,2412232.4805434076,825993.5966823328,2055152.0312951528,1093410.6684775806,1156406.0851182248
826,2012-04-24,1896005.3395990662,825993.5966823328,2055152.0312951528,1093410.6684775806,1156406.0851182248,1447836.8216717439
827,2012-04-25,2445479.7501479504,2055152.0312951528,1093410.6684775806,1156406.0851182248,1447836.8216717439,1896005.3395990662
828,2012-04-26,1633999.9450987757,1093410.6684775806,1156406.0851182248,1447836.8216717439,1896005.3395990662,2445479.7501479504
829,2012-04-27,1734656.7508421193,1156406.0851182248,1447836.8216717439,1896005.3395990662,2445479.7501479504,1633999.9450987757
830,2012-04-30,2200416.7811793126,1447836.8216717439,1896005.3395990662,2445479.7501479504,1633999.9450987757,1734656.7508421193
831,2012-05-02,3407377.2643979057,1896005.3395990662,2445479.7501479504,1633999.9450987757,1734656.7508421193,2200416.7811793126
832,2012-05-03,960705.91440747,2445479.7501479504,1633999.9450987757,1734656.7508421193,2200416.7811793126,3407377.2643979057
833,2012-05-04,1517190.9586190379,1633999.9450987757,1734656.7508421193,2200416.7811793126,3407377.2643979057,960705.91440747
834,2012-05-07,853511.5981533577,1734656.7508421193,2200416.7811793126,3407377.2643979057,960705.91440747,1517190.9586190379
835,2012-05-08,850440.1897525662,2200416.7811793126,3407377.2643979057,960705.91440747,1517190.9586190379,853511.5981533577
836,2012-05-09,1741706.8723506615,3407377.2643979057,960705.91440747,1517190.9586190379,853511.5981533577,850440.1897525662
837,2012-05-10,1844201.2852487941,960705.91440747,1517190.9586190379,853511.5981533577,850440.1897525662,1741706.8723506615
838,2012-05-11,1519106.1172458262,1517190.9586190379,853511.5981533577,850440.1897525662,1741706.8723506615,1844201.2852487941
